200 1000

        43         5        16        26        98        47         7        83        41        34        57        55        81        43        78        59        66        91        65         3        79        26        92        95        42        24        53        65        87        62        20        95        39        68        87        35        55        39         3        47         0        90        21        15        24        43         8         2        67        94        45        34        46        85        41        24        58        54        68        57        78        91        91        73        60        56        92        76        33         9        26        68        89        65        35        20        48        39        71         4        61        71        77        73        83        38        76        35         0        12        56        95        41        10        30        89        14        42        90        43        78        91        20         3        63        42        92        78        70        49        13        15        30        68        34        15        63        86         0        14        87         3        45        86        49        63        99        78        13        25        35        76        32        56        48        54        91        64        83        55         4        66        78        61        86        33        38        86        21        39        83        69        62         4        22        65        59        71        99        49        99        74        11        16        45        80        16        37        69        91        47        77         8        43        27        61        80        75        41        88        59        84        31        31        68        22        33        45        46         4        34        44        81        26        68        10        55         9         7        57
        46        49        98        93        82        37        70        98        10        83        59        92        75        20        94        92        42        65         8        71        97        15        10        33        32        87        78        25        48        69         6        41        93        76        59        32        73         7        40        26         3        29        65        61        53        87        54        37        24        65        95        14        82         2        41        92        86        10        84        78        40        49        12        91        53        36        49        87        98        55        93        18        25        71         1        76         5        69        52        48        25        33        81        65        22        54        46         1        36        35         8        78        54        35        68         3        83        49        83        17        58        53        48        43        36        66        59        17        71        80        37        79        36        40        83         2        32        59        14         0        98        26        36        36        58        43        36        56        38        19        79        53        67         9        87        80        93        87        17        67        88        26        15        14        15        31        16        69        93        31        93         0        90         4        14        33        69        65        89        20         7        87        14        76        57        71        32        57        97        74        73        69        82        76        34        30        26        33         7        54        83        18        49        71        53        52         3        70        21         1        52        72        35         0        61        41        83        10        98        20
        18        61         0         7        75         2        77        69        52        43        15        13         2        98        38        55        92        80        29        85        30        51        72         1        67        69        25        76        33        94        43         2         9        76         2        98        46        12        85        17        70        66        81        47        74        44        25        44        55        56        86        98        53        38        78        45        71        80        38        30        91        92        66        39        79        96        78        63        80        22        37        38        31        70        44        73        62        68        66         0         5        13        15        91        63         8        55        55        76         9        35        48        11        49        67        70        42        96        46        67        41        35        35        17        90        88        47        39        95        83        72        64        96        63         7        24        87        13        87        98         0        55        94        44        30        64        41        93        98        36        45        46         2        72        82        84        23        89        58        70         3         6        25        79        63        73        33        75        17        90        30        99         1        79         1        52        72        47        31        94        27        23        31        54        53        10        20         5        31        52        27         6        73        91        93        77        43        55        90        45        99        76        88        45        41        61        39        75        11        56        74        89        75        12        76        33        97        88        39        26
        34         5        28        86        89        28        30         2        84         0        12        81        50        18        32        78        48        98        27         2        85        28        46        76         6        72        64        22        80        22        64        20        58        78        38        70        50        31        11        77        53        28        59        18        77        87        65         7        15        77        92        13        11        68        46        57        44        24        13         4        31         8        97         5        23        78        69        51         4         9         2        82        61         9         5        31        21        77        69        50        10        13        27        97        79        42        46        46         1        14        54        91        99        91        86        42        16        18        95        96        19        45        83        22        46        46        19        87        70        39        10        48        58         2        22        19        25        33         3        26        55         0        29        98        76        14        24        62        34        91        95        50        49        93        66        81        82        18        31        17        66        73        95        21        57        41        30        67        89        51         6         7        93        77        24        86        73        14        90        54        31         8        48        89        31         5        18        24        17        70        28        72        44        43        93         6        93        28        56        51        69        34        81        95        65        42        64        95         3        84        93        34        53        87        98        55        59        95        50        11
        44        92        79        39        22        27        83        76        36        53        70        31        42        17         8        77        82        38        45        88        92        33        20        25        64        56        82        39        37         1        89        74        11        28        73        91        28         3        18        72        30        35        73        49        84        58        20        51        40        30        21        48         9        32        45        26        98        60        55        18        56        71        78        52        85        13        51        66        30        59        71        27        99        69        72        31        62         5        54        52        70        19        24        19        39        55        10        30        14        62        30        95        35         9         6        33        59        98         3        76        13        95         1        39         3        30        31        28        51        26        98         9        48        81        39        62        10        47        45        36        94        29         0        97        77        81        74        45        23        19         5        20        83        46        41        54        88        92        41        70        12        23        29        44        96        71        63        30        40        47        20         7        14        60        64        59        16        66        77        37        41        79        49        68        61        46         7        74        82        33        67        60        55        18        47         1        83        27        30        37        83        16         9        32        57         3        20         6        73        24        58        62        22        76        34         1        60        61        67         3
        45        28        83        12        22        62        30        15        79        23        95        64        45        80        67        24        23        20        58         0        53        85        37        47         6         0        56        91        13        43        77        14        34        14        33        63         1         6        79        91        41        38        73         4        64        23        90        62        82        81        51        32         0        25        44        46        70        33        21        94        54        51        12        17        70        99        27        13        32        79        68        54        49        20        22        72        66        73         6        36        11        50        65        73        81        87        69        86        52        76        41        75        90        81        20        23         2        89        42        69        46        62        54        33        16        19        80         2        28        28        89        88        42         5        90        52        54         9        86        36        44        98        97         0        12        11        91        42        82        83        13         6        95        48        22        67        86        68        75        11        17        57        57        75        68        32        68        33        19        15        18        40         5         5        43        27        67        44        28        85        56        52        23        81         2        15        40        53        62        45        70         0        99        44        46        29        70        34        29        99        96        45        58        95        13        23        53        25         1        66        49         3        96        11        57        70        76        88         3        77
        86        25        42        59        70        73        76        49         7        20        16        89        57        56        40        24         1        31        38        74        21        42        57        16        59         5         7        51        93        25        41         4        84        30        45        40        80        47        36        96        42        47        32        21         1        49        56        53        79        32        79        44        26        83        21        11        77        98        88        36        23        87        12        99        52        92        93        86        70        75        58         7        73         6        78        81         8         4        61        98         1         3        71        66        48        91        19        20        16        92        85        39        11        87        91        38        62        77        41        42        68         1        27        68        57        46        86        91        73        78        81        89        42        93         9        67        10         2        49        58        30        76        77        12         0        55        57        94        78        47        62        78        53        78        36        23        62        60        99        84        92        33        45        85        88        45        68        29        94        58        65        53        86        72        40        53         5        14        98        88        30        11        30        48        74        80        25        51        49         6        33        19        54        64        26        77        21        14        46        51        25        44        58        23        12        50        86        11        60        78        78        64        55        34        57        67        98        98        47        64
        90        87         9        99        69        99         8        26        42        22        36        70        10        32        60        19        81        12        75        84        38         0         4        19        78        97        78        41        86         6        93        20        88        93        19        18        11        33        55         9        32        97        52        44        26        32        99        35        92        86        59        90        34         6        27        96        91        53        57         5        93        95        35         8        63        24        30        68        48        87        26         5        45        67        96        97        10         9        64        33        66        56        91        54        92        68         9        87        43        14        14         8        15        14        39        43        22        94        13        77        17        62        37        35        73        91        33        38        24        92        75        55        18        32        15        70        69        69        63        43        64        14        81        11        55         0        65        58        12        33        53         1         9        33        41        77        39        82        80        98        89        19         5        44        66        21        12        60        30        71        67        49        64         2        18        19        29        56        83         8         0        72        90        94        90        36         6        27        86        19        44        62        37        64        55        43        47        68        57        70        97        33        85        39        99        97        23        54        34        59        79        44        83        56        88        36        26        58         2        46
        23        25         4        98        29        55        44        19        86        28        32        24        61        86        16        87        87        46        44        33        85        41        18        86        25        57        27         7        34        44        32        50        39        15        66        23        62         0        58        58        31        55        47        14        81        61        60        89        72        87         8        37        24        36        87        66        78        25        86        37        88        57        53        56        57        74        26         2        34        95        27         0        57        77        99        97        38        47        44        34        15         6        76        26        83        68        13        95        50        47        27        39        38        91        24        39        24        56        22        86        81        99        22        94        85        70        31        92        93        73        71         7         6        87        16        40        16        66        99        36        41        24        74        91        57        65         0        38        17        92        35        54         4        48        97        75        14        89        24         7        75        49        27        33        27        62        59        97        23        21        25        19        51        73        92        62        52        82        84        40         1        76        50        31        83        33        71        28        91        75        53        59         5        68        29        57        11        93        25        12        65        78        38        51        90        58        27        88         0         5        71        15        97        30        31        71        14        92        86        52
        39         5        91        76        10        79        76        24        55        31        68         7        25        84        76        32         8        89         5        95        39        75        65        62        57        64         0        41        17        11        36        99        78        38        35        84        96        12        54        70        11        92        69        28        16        55        60        67        89        26        35        95        99        81        24         0        41        91        84        36        30        55        19        60        10        98        92        61        10        45        97        54        33        19        95         3        98        21        46        12        76        66        33        68        13        55        71        36        19        95        50        90        19        45        77        97        45        15        58        44        11        31         8        60        58        65         6        58        33        16        97         5        86        30        29        23        94        28        78        56        93        62        45        42        94        58        38         0        61        55        14        96        50         3        55        16        25        82        66        61        54        24        62        16        29        62        66        35        69        30        29         6        12        40        43        76        65        29        41        47        21        27        90        80        74        26        48         6        93        80        83        35        32        89        81        60        88        47        54        48        34        10        40        59        29        80        39        56        99        85         5        37         0        33        67        41        46        89        69        32
        10        89        74        52        89        81        20        61        64        69        78        11         3        88        30        11        41        66        37        25        57        79        35        54        98        40        97        71        10        50        73        38        57        26        96        50        88        93        25        41        68        93        10        65        31        86        40        33        18        73        52        80        81        66        85        78        51        43        21        39        75        16        43        69        96        37        73         3        52        79        61        94        21        83        50        68         7        30        61        76        42        68        83        53        67        29        11        10        94        58        43        37        95        51        57         0        81        73        86        39        50        45        94        31        21        44        70        58        48        89        69        49        16        65        16        51        33         3        13        38        98        34        23        82        78        12        17        61         0        92        15        76         7        63        47        40         5        38        54        20        93        73        54        58        26        65        28        88        23        90        79         1        53        72        60        56        81        87         9         7        73        77        77        96         6         4        13        69        23        14         5        34        52        81         2        48        21        16        73        25        10        40        13        18        54        43        74        69        86         2        55        89        36        51        77        79         3        42        65        72
        24        70        71        43        78         1        79        47        95         9         4        46        60        77        38        52         5        21        56        23        95        11        89        49        27         3        34        19        18        18        66        55        21        31        23        50        47        61        39        20         7        81        31        71        36        58        83        36         9        16        97         7        32        67        35        22        44        22        39        36        57        47        84        85        23        47        55        56        86        19        70        80        37        42        13        24        70        43        24        53        73         7        85        76        37         6        54        52        33        87        89         1        23        64        96        98        90        70        33         3        34        60        80        42        95        39        81        53        26        49        21        82        52        39        89        37        56        28        25        19        36        91        19        83        47        33        92        55        92         0        28        11        34        37         1        73        29        29        39        40        57        39        68        61        75        87         7        92        66        48        67        47        22        34        29        96        98        39        84         4        33        53        62        38        46        73        76         3        64        60        63        27        37        38        59        13        36        41        28        98        91        18        16        21         0        36        23        79        53        83        18        77        79        80        15        81        81        42        35        94
        21        74        42        78        29        44        34        48        82         6         7        96        25        14        24        32        63        30        45        68        90        91        40        25        66        71        29        53        29         4        64        80         4        30        79        59        20        10        21        10        81        23        68        44        19        42        31        94        64        47        90        95        54        12        83        32        38        28        47        18        27        15        97        98        93        46        16        10        58        43        25        61        45        85        34        48        39         7        57        87        40        46         8        37        16        48        10        54        25        27        42        96        98        18        65        60        75        61        63        43        93        47        23        18        45        40        48        35        31        92        12         4        89        62        91         1        21        22        35        79        45        95         5        13        62        53        35        14        15        28         0        82        47        98        66        72        82         0        99        89        74        98        27        71        71        95        74        29        31        44        69         3        79        36        37        27         9        59        60        78        44         0        23        41        25        47        62        64        37        52        69        51        31        88        46        48        95        79        19        67        76        33         1        15        75         8        34        45        35        69        69        56        75        19        61        43        30        56        50         5
        56        25        45        64        52        44        67        33        78        75         5        80        49        47         8        90        79         7        93        86         2        42        14         4        89        84        21        18        55        61        42        35        68        88         1         2        29        81        72        88        26        37        66        52        69        83        60        46        49        91        83        71        29        50        34        10         3        37        84        53        52        41        11        33        80        80         3        96        70        52        94        78        81        57         3        86        96        10        47        56        80        77        16        48         9        79        18        74        27        69        15         6        39        98         0         6        68        92        66        72        40        16        26        59        12        36        44        95        66         1        78        85        64        91        95        53        25        85        76        53        46        50        20         6        78         1        54        96        76        11        82         0        82        69        87        70        77        27        62        52        95        98        80        74        68         2        99        40         0        37        55        82        19        72         3        21        11        80        95        47        67        51        13        39        33        24        55        25        78        50        98        17        16        86        64        58        22        91        35        26        55        79        75        82        28        30        13        76        25        93        28        59        61        45        44        71        49        13        48        68
        96        83        15         3        67        40        64        97        24        96        47        44        25        11        69        81        18        70        62        19        96        53        99         3        90        49        15        32         1        27         7        39        73        78        54        55        44        25        90        91        58        38         2         7        59        34        15        20        73        13        28        95        26        55        53        77        10        51        91        74         5        27        16        72        99        11        71        72        85        86        73         4        86        88        77        50        88        68         7        23        17        34         2        60        99        60        59        19        45        51        27        22        55        33        83        77        57        25        88        36        87        67        48        64        19        95        10        11        59        56        65        28        85        20        61        89        46        98        32        67         2        49        83        95        53         9         4        50         7        34        47        82         0        76        80        61        67        77         1        36         3         1        57        86        16        89        56        88        37        20        85        95         8        31         4        52        68        60         2        79        16         0        54        97        39        49        74         2        62        52        85        68        68         3        83        56        23        78        22        14        67        58        10        16        48        89        62        63        79        89        54        54        96        29         3        32        98        47        73        42
        79        95        38        18        14        26        19        92         9        69        93        96        22        32        75        39         4        55        66        16        28        83        18        58        44         0        87        65        58        96        74        99        12        86        78        79        63        30        38        78        20        32        20        11        38        91        44         9        65         9        27        56        71         7        35         3        16        12        55        93        83        80        63         5        83        18        40        70        11        88        21        70        13        40        64        60        97        56        69        15        77        78         4        21        53        18        69         6        51        66        49        80        41        53        56        95        62        55        24        10        33        56        10        78        72        81        25        31        98        51        46         4        42        20        30        51        15         9        56         9        72        93        46        48        78        33        48         3        63        37        98        69        76         0         0        86         1        56        30        74        58        19        78        84        69        88        11        13        49        74        82        97        95        35        62         0        91        62        60        65        62        97        37        95        48        62        29        83        68        36        50        81        83        46        64        35        82        24        39        16        50         4        40         6        85        55        67        18        29        98        47        82        83        91        54         0        46        93        50        40
        37        67        42        45        99        87        30        62        11        45        58        74        58        72        41        66        61        67        98        91        90        29        74        23        91        29        79        27         1         8        49        59        71        61        70         8        50        40        59        70        59         6        29        20        12        48        42        53        39        78        11        41         2        35        42        55        91        97        22        23        95        26         9        47        19        82         1        82        56        62        55         3        10        20         4        57        80        76        53        66        89        20        94        75        82        63        45        19        26        69        59        92        73         8         3        68        80         4        45        12        58        52        27        27        62        77        92        65        44        65        36        66        11         3        36        82        36        94        48        87        82        66        41        22        36        41        97        55        47         1        66        87        80         0         0        14        87        54        21        83        38        99         9        18        61        26        20        36        11        86         1        80        82        27        77        80        96         4         1        13        87        31        52        24        54        88        15        88        96        89        15        69        97        42        44        71        25        56        31        49        87         7        86        44        29        21         2        37        83        91        91        11        43        61        57        91        18        68        13        97
         0        56        21        80         3        52        22        80         1        52        79        83        53        68        53        84        64        51        20        39        86        71        63        13        35        84        82        19        88        70        11        35        34        29        64        34        95         4        14        53        75        75        28        45        32        52        28        64        15        24        97        85        56        81        28        11         9        94        41        20        48        23        66        92        69        26        53         9        82        96        35        45        17        30        98        49        38        36        72        14        17        95        45         1        81        74        47         4        38        32        73        38        98         9        35        54        76         4        93        33        72        73        75        70        37        58        70        97        13        22        23        13        16        20        61        96        17        30        54        80        84        81        54        67        23        77        75        16        40        73        72        70        61        86        14         0        61        39        48        79        80        31         4        65        77        61        14        48        22        28        63        97        51        68        98        42        89        11        35        38        18        42        63        36        99         2        70         2        63        49        31        78        37        13        33        22        34        29        31        87        44        94        59        47        36        17         6        49        64        52        48        97        49        54        39        48         9        42        21        89
        53        29         7        14         2         9        85        75        89        31        14        70        37        74        25        53        56        88        56        63        29        59        92        48        66        32        65        99        34         7        40         0        12        54        95        93        57        39        92        51        43        42        44        95        78        86        28        82        45        67        78         6        61        71         3        86        53        26         9        28        77        27        51        94        21        51        81         2        10        30        74        29        20        51        48        30         8        56        84        32        44        19        54        21        60        69        89        96        58        10         0        63        74        19        77        99        61        56        76        40        18        14        26        88        36        45        40        25        48        78        95        60         3        66        23        92        45        10        91        93        23        82        88        86        62        39        14        25         5        29        82        77        67         1        87        61         0        20        22        80        25        74        37        84        94        95        66        16        73        86         5        54        60        97        62        54        86        40        32        28        25        68        83        76         3        14        94        50        90        67        16        12        16        42        74         1        33        71        14        57        70        90         4        54        21        16        56        74        62        25        52        12        56        47        40        46        51        97        71        96
        51         5        89        43         3        41        54        72        85        17        16        83        47        47        28        81        12        34        79        76        83         1        28        34        71        68        62        81        32        94        50        96        71         7        20        79        96        11        46        96        28        92         1        42        83        44        89        26        77        82        75         7        20         5        39         9        71        90        62        73        55        15        40        39        34         9        89        53         4        49        61        33         2         5        98        42        23        53        63         0        63        55        93        88        15        39         3        34        36        74        83        63        48        45        94        78        16        46        50        64        70        70        36        23        32        83        64        51        20        17        43        67        22        56         5        24        90        43        64        87        89        18        92        68        60        82        89        82        38        29         0        27        77        56        54        39        20         0        44        97        30        68        91        23        32        77        53        44        38        27        49        41        17        56         2        46        23        57        87        65        81        76        24        71        67        43        47        33        74        42        94        34        41        94        37        66         1        33         5         2        22        65        16        81        41        59        69        37        38        92        99        77        36        61        50        35        58        60        96        45
        55        63        26        36        32        71        32        22        90        36        48        33        10        50        14        50        89        91        21        14        39        98        46        78        31        18        99        86        93        22        14        64        76        90        17        72        62        56        90        26        67        43        53        66        26        62        93        64        74        93        10        84         1         5        98        47        54         1        78        69        63         0        97        89        65        38        68        21        98        13         5        59        45        99        64        38        47         3        83         1        82         0        57         2        94        68        16        34        90        28        44         7        31         3        10        42        32        68        62        40        47        51        86        74        24        91        31        29         1        87        58        90        72        86        21        88        94        13        83        17        58        31        41        75        99        80        24        66        54        39        99        62         1        30        21        48        22        44         0        17        96        25        21        11        67        82        54        21        52        77         8        56        15        96        89        87        13        58         7        51        57        84        92        52         0        69        73        15        39        63        65        63        76        57         1        44        39        31        87        17        62        88        76        95        22        55        56        79        93        66        68        13        45        32        26        49        66        18        50        55
        27        11        32        48        98        59        44        73        91        44        78        84        95        41        41         3        56        82        78        72        62        85        80        77        80        36        21         3        84        74        71        83        27        69        54         6        10        66        42        46        23        34        35        22        32         2        54        40        74        37        63        52        17        36        72        56         6        13        55        84        90        41        43        59        62        36        24        71        32         4        67        81        70        44        79        68        72        94        16        50        84        33        73        28        55        30        91         6        82        55        72        72        48        90        40        88        48        12        66        81         0        79         5        99        88        67        82        17        42        49        87         8        15        18        64        94        62        91        55        67        70        17        70        11        84        98         7        61        20        40        89        52        36        74        83        79        80        97        17         0        41        79        86        11        37        40        33        89        15        29        42        50        12        32        84        98         8        57        80        85        58        68        56        27        88        84        20         8        75        89         0        96        21        57         6        33        72        11        80        99        27        80        29        14        95        18        11        59        66        50         5        35        74        53        24        68        36        42        68        74
        43        56        81        35        43        45        94        99        91        75        33        65        72        88        32        35        45        97        41        69        68        26         6        72        24        24        78        10        18        94        76        37        12        58         0        90         7        49        14        30        46         1         4        39        84        50         8        76        48        82        54        81        76        75        45         9        27        35         8        66        70        71        73        48        16        22        96         6        16        86        89        23         4        79        65        29         6        98        95        11        88        60        34        44        74        46         7        81        99        47        30        29        57        88        93        54        42        28        35        16         1         9        28        32        71        66        13        71        38        74        53        59        96        27        92        49        39        37         4        88         3        66        12        17        92        89        75        54        93        57        74        95         3        58        38        80        25        30        96        41         0        93        38        75        53         9        60        14        75        71        21        10        65        38        99        77        38        50        13        74        27        92        74        19        69        42         5        77        24        68        83        27        12        73        17        71        10        17        27        89        14        12        40        97        69        96        12        66        76         1        40        68        33         9        91        98        59         2        86        54
