150 49631266

        82        13        34        78        98        98        54         4        21        21        96        49        25        47         6        38        25        85        98         9         3        98        78         6        31        88        75        97        82        25        24        53        79        66         7         0        69        58         7         4        82        62        67        12         5        44        39        31        29        41        65        29        31        54         6        91        12        18        94        63         2        78        50        76        75        77        48        74        24        66        48        18        22        83        73        84        19        79         5         3        60        26        86        24        73        34        35        60        18        64         0        45        33        49        46        22        81        41         3        49        23        53        28        87        38        18        65        22        77        70        90        87        71        32        50        76        82        88        90        26        93         7        86        39        12        59        99        98        76        52        43        78        64         3        18        45        80        14        43        36        48        35        33        83        27        45        71        58        14        50
        21         0        88        20        30        77        22        75        62        55        50        20        55        32        61        23        30         0         2        47        30        59        94        94        97        83        30        15        32        45        75         9        97        82        60        49        20        46        67        24        30        13        65        91        68        45        74        92        63        55        84        96        43        28        65        15        40        76        25        44        85        13        57        32        73        27        87        23        32        61        39        69         9        19        50         9        16        49        65        89         1        91        47        90        45        26        67         6        87        38        45         0        52        50        56        76        48        10        34        87        59        50        12        38        18        37        74         7        63        91        37        92        24        18        41        88        80        10        84        32        41        51        18        56        83        48        13         0        22        72        23        62        14        33        93         4        78        32        91        56        99        28        14        53        46         1        90        96        93         2
        55        83        52        63         1        47        22        62        45        63         3        12        30        86        98        78        73        75        21        81        87        21        31        94        98        96        30        37        92        30        46        96        14         2        23        24        40        69        18        77        28        49        47        52        90        87        35         5         2        43        99        10        26        48        56        98        68        28        41        61        25        41        84        97        73        84        24        95        94        96        27        47        55        64        40        32        29        43        53        76        70        77        96        13        83        99         7        56         6        53        33        52         0        52        97        51        38        90        22        59        14        71        63        47        94        11        63        45        60        72        32        49        24        13        19        49        31        87        41        69        92         9        75        56        29        45        91        19        32         8        72        10         4        16        66        16        92        10        93        36        39        73        99        86        28        70        21        63        63        37
        53        42        64         2        95        43        96        34        70        56        19         8        89        90         7        46        69        24        52        26        24        42        64        68        65        73        93        80         7        48        12        97         5        78        57        45        11        80        60        59        16        66        42        37        46        91        52        36        79        26        52        23        88        64        36        85        85        91        32         9        66         1         5        13        65        47        35        16        34        21        23        96        17        44        78        80        78        29        18        97        51        60        24        47        93        61        90        61         8        25        49        50        52         0        53        73        37        68        37         9        73        26        84        65        40        97        81        98        49        22        66        55        30        26        35        19        27        66        70        79        20        25        81        61        18        91        43        33        85        73        82        14        65        41        48        28        24        83        36        88        34        88         3        98        82        75        89        22        22        70
        24        54        98        89        41        70        79        94        41        79        18        87        96        59        56        79        17        38        80        48        47        85        42         3        86        59        60        77        87         2        71        75        77        78        86        36        18        48         2         3        68        57        98        78        55        27        41        77        10        40        78         8        77        93        87        63        34        62        26        85         7        82        95        56        45        16        36        73        62        95        84        12        67        69        25        26        52        29        93        32        99        98        31        16        48        11        81        89         0        40        46        56        97        53         0        69        29        10        89        78        29        52        67        14        99         3         2         3        32        98        43        33        13        77        14        25        35        15        36        69        81        12        50        48        53        12        45        38         0        72        27        19        90        84        37        99        58         5        45         5        26        31        95        91        94        20        72        65        41         8
        21        46        48        68        37        30        70        65         5        82        58         2        71        72        36        40        14        92        31        61        70        93        74        60         5        93        25        89        64        81        71        40        98        48        60        55        28        74        42        24        43        68        16        85        37        20        82        80        99        65         7        45        88        19        42         9        38        57         2        11        60        31        20        55        46        36        90        79        44        81        64         3        63        63        32        41        70        53        20        22        59        43        41        49         5        72        82        15        59        75        22        76        51        73        69         0        56        32        98        10        50         6        94        43        46        77        89        52        34        79        85         3        12        99        80        41        89        84        46         3        57        16        98        71        80        26        80        69        48        24        40        81        51        79        54        51        64         1        59        88        10        67        15        74        94        42        22         4        53        75
        71        88        43        66        39        65        32        25        69        92        21        15        68        13         4        43        38        39        74        73         0         5        86        69        13        14        38        95         6         3        82        29         4        99        56        50        21        36        30        85        18        21         1        20        62        11        42        40        31        87        58        41        72        88         3        13        10        31        20        68        72         9         8        68        34        26        62        60        80        92        36        27        47        94        70        60        76        46        38        45        97        46         0        66        49        10        33        81        81        59        81        48        38        37        29        56         0        59        50        96        49        37        27         7        70        50        77        82        71        40        60        25        37        97        12         4        58        21        16        51        52        14         0        99        61        72        45        90        49        99        93         0        73        58         0         7        40        97        67         0        57        73        62         8        88         5        34         4        58        15
        81        24        89        28        65        46        49         5        33        18        56        55        88        73         7        57         1        56        78        60        49        45        63        68        99        50        83         0        25        46        32        73        50        91        85         9        60        94        58        19        28         5        12        29         8        55        46        17        24        42        50        89        93        43        92        82        79        60        75        27        41         7         8         9        50        37         6        91         6        19        85        74        43        86         9        96        95        25        54        35         0        18        44        49        61        26        98        68        10        37        41        10        90        68        10        32        59         0        12        80        54        96        48        72        96        91        48        92         2        44        28        36        50        96        88        83        23        58        20        24        12        85        58        47        37         2        28        27        62        73        99        55        79        81         1        44        44        40        26        87        52         9        41        71        59        45        53        71        44        49
         8        22        81        88        60        24        17        87        97        45        92         4        23        28        36        19        55        89        35        88        58        51        94        21        93        19        10        17        79        95        25        84        50        29        44        62        68        50        69        94        60         4        27        96        29        40        33        67        84         6        43        43        17        90        74        38        58        69        40        26        49        70        10        36        13        27        33        59        72        50        40         6        70        66        45        81        73        31        46        69        75        34        54        80         5        80        16        16        11        39         3        34        22        37        89        98        50        12         0        77         6        56         9        63        73        91        21        63        98        92        90        27        86        76        35        28         4        77        81        72        65        71        61        31        61        39        37        11        83        98        30        36        47        58        27        91        88        50        61        99        42         6        10        76        34        28        98        16        75        82
        56        53        14        76        94        29        65        60        31        31        58         7        40         6        71        50        32        53        45        42        10        97        86        16        53        53        57        11        48        19        57        21        60        86        68         9        49         0        12        59        26        16        97        88        49        89        96        81        11        54        52        27        78        99        86        22        89        40        50        33        62        45        30        89        24         4        30        41        95        71        34        24         4        97        69        30        97         0        32        98         7        44        13        95        92        75        29         6        21        89        49        87        59         9        78        10        96        80        77         0        89        47        59        26        51        65         9        26        24         5        96        15        57        98        37        66        91        70        83        48         6        54        24         5        87        18         5        72        73        43         3        47        33        27        31         6        29        89        84        33        95        63         8        44        22        44        68        87        96        56
        33        87        93        93        84        16        87        33        27        10        34        94        52        58        64        15        23        25        16        62        93        79        72        58        54        15        80        10        71        56        16         7        17        27        14        89        37         8        45        65        93        35        28        80        79        48        12        41        23         7        41         8        49        30        25        28        71        16        39        13        84        93        78         2        61        68         5         5        39        29        77        98        28        24         1        88        31        42        37        45        14        45        10        44        28        32        70        84        44        64        23        59        14        73        29        50        49        54         6        89         0        43        10        95        94        99        55         2         1        22        75        16        45        83        98        29        23        77        11        11        14        70        77        12        21        90        98        37        80        83        28        15        45        67        78        38        85        93        21        22        36        66         6        83        77        68        75         6        65        23
        88        57        32        54        22        39        18        66        53        59        16        60         7        45        12        99        18        37        35        27        38        45        41        98        92        33        39        92        71        56        99        98        98         1         6        66        80        15        52        41        34        63        25        75        54        24        33        37         0        54        67         6        21        65        16        30        81        47        31        34        82        74        58        66        21        34        74         4        47        22        29        30        99        90        92        17        24        27        31        49        69        86        73        59        25        34        38        65        60        84        53        50        71        26        52         6        37        96        56        47        43         0        31        12        38        50        79        49        25        83         5        15        35        15        43        65        79        40         7        70        77        30        83        30        76         8        44        76        20        79        34        67        64        19        30        22        85        54        32        44        94        84        48        55        46        90        73         1         7        62
        11        96        74        34        82        16        14        81        62        21        38        17        57        38        34        21        19        14        93        55         4        71        16        55        57         8        97        99        68        84        54        68        46        48        87        98        52        89        26         7        16        76        62        99        73        38        58        43        57        14        99        74        51        70         6        99        84        84        87        15        58        44        26        15        68        87         3        87        41        77        25        97         6        11        50        60        85        91        11        49         4        90         5        22        87        35        80        53        16        47        28        12        63        84        67        94        27        48         9        59        10        31         0        48        86        97        34         1        19        66        22         0        25        47         9        75        38        17        57        95        70        10        42         8        60        80        75        94        30        48        87        58        43        52        10        92        50        36        57        13        63        63        16         8        97        86        87        77        19        59
        30        30        64        30        14        19        57        93        15        13        59        19        18        86        51        32        97         2        38        58        43        17        44        75        38        74        41        81        29        30        81         0        86        32        58         9        45         1        27         9         0        95        82         3        23        12        12        86        86        46        56        15        44        72        80        34        36        88         8        75        94         8        79        56        10        76        75        87        14        19        40        58        18        61        53        50        79        70        90        51        30        23        43        29        25        61        60        16        45        62        87        38        47        65        14        43         7        72        63        26        95        12        48         0        83        72        28         2        27        32         2        41        61        63        51        69        96        45         3        71        18        66        34        42        72        27        45        72        11        74        40        59        42        46        22        58        66        35        61        70        16        98        39        45        87        93        10        32        65        14
        75        57        31        91         1        72        71        98        11        88         6        64        50        64        63        59        98        75        18        55        82        32        75         2        12        11        17        78        27        44        73        59        43        92        60        69        33        80        63        14        99        99        66        46        28        99        27        77        34        73        46        57        37        70        23        15        79        19        72        59        53        98        34        54        27        29        64         9        18         0         5        94        55        83        64        60        16        89        46        67        38        39        38        41         5        33        19        98        90        73        38        18        94        40        99        46        70        96        73        51        94        38        86        83         0        67        40         0        90         7        16        11        86        70        53        12        31        63        53        50        58        95         5        93        47        22        83         3        16        16        85        15        59        42         0        17        87        26        94        57        58        59        72        54        97        70        43        91        71        52
        58         3        58        74        72         4        47         8         1        82        59        50        21        21        58        86        49         3        94        90        32        12        31        21        69        21        30        52        45         0        93        52        18        14        82        92         2        38        54        96        96        20        46        53         0        78        26        38         8        32        93         9        15        87        72        33        77         5        56        28        32        48        15        80        70        96        18        54        30        96        18        86        96        32        43        25        31        68         7         5        33        10        62        96        89        74        52         0        15        37        18        37        11        97         3        77        50        91        91        65        99        50        97        72        67         0        28        97        54        91        32        11        12        35        73        77         6         2         3        87        83        15        11        83         2        33         8        98        83        98        69         2        76        15        49        26        19        24        61        47        48        33        97        92        62        80        75        72        22        73
         5        24        25        42        28        60         5        94        50        82         1        76        42        49        12        54        95        47        91        61        26         2        65         9        72        97        17        47        75        10        72        21        70        55        73        35        61        94        39        62         0        23        89         2        16        35         8        34        54        73        34         9        47        14        12        28        36        94        37        70        83         3        52         8        79        59        23        57        68        32        82        21        44        11         3        60        78         1        78        58         8        24        72        12        70        11        94        28        78        79        65        74        63        81         2        89        77        48        21         9        55        79        34        28        40        28         0        99        73        71        26        81        75        47        89        16        58        91        26        69        28        79        95        20        88        54        45        45        82        49         9        53        68        24         1        28        50        11        65        84        47        72         0         3        46        79        72        96        47        21
        50        35        36        15        44         2         9        48        48        71        69        75        17        24        69        70        71        86        48        72        89        31        30        10        15        14        55        48        78        71        78         9        93        24        83        82        96        93        86        29        61        10        99        78        77        98        87        48         7        35        31        37        86        30        49        68         0        39        78        35        78        75        72        25         0        25        51        12        99        12        52        59        94        38        99        80        30        82        95        70        81        21        16        28        74        70        54        79        57        57        22         7        45        98         3        52        82        92        63        26         2        49         1         2         0        97        99         0         8        90        58        77        33        66         2        51         2        50        89        78        62        39         7        32        36        13        80         9        43        87        26        85        35        11        27         8        15        57        87        57        24        51        92        67         0        69        36        93        19        20
        96        52        31        17        86        91        98        27        33         7        72         7        74         6        34        93         1        28        34         2        86        27         5        44        42        42        82        31        34         5        53        48        97        58        62        54        99        89        40        20        83        17        50        83        42        48         2        66        93        45        77        36        80        56        37        84        17        51        35        44        88        52        30        55        80        81        62        53        79         7        54        30        82        21        42        45        21        71        27        52        34        56        32        80        25        62         6        83        32         7        77        63        60        49        32        34        71         2        98        24         1        25        19        27        90        54        73         8         0        52        36        98        68        74         6        64        23        85        30        51        24        26        57        24        43        68        90        24        98        13        88        98        79        31        55        55        96        11        83        15        62        58        76        68        67        68        87        34        83        88
        27        29        55        29        28        34        54        61        74        12        90        81        49        24         8        51        54        50        93        74         9        47         5        28         8         1        63        58         3        68        72        94        44        41        14        34        49        95        92        31        41        75        52         2        44        30        29        34        11        75        27         6        94        66        89        49        64        79        89         2        45        28        32        76        68        57        80         4        77        36        71         1        29        92        42        20         4        28        47        36        15        96        48         5        83         1        91        42        63        46        70        91        72        22        98        79        40        44        92         5        22        83        66        32         7        91        71        90        52         0        80        47        92         0        56        92        68        58        15        32        81        99        10        92        24        46         4        39        77        82        38        36        48        15        31        26        51        89        89        31        83        67        98        81        79        62        55         7        13         4
        10        23        64        68        72        80        71        89        44        53        56        49        20        23        90        40        36        61        10        94        15         7        52        43         1         0        35        33        23        61        36        45        17        49        72        33        78        95         1        94        60        95        61        82        87        83        96         1        39        83        75        15        10        43        36        57        79        64         0        30        99        50        37        80        51        55        57        48        95        17        85        54        64        63        11        62        34        11         9        79        13        79         9        65        95        84        36         9        68        27        90        37        32        66        43        85        60        28        90        96        75         5        22         2        16        32        26        58        36        80         0        94        11        54        41        10        52        84        36        79         7        42        86        55        64        95        82        78        24         9        11         1        89        85        90        91        91        90         6        41        68        96        96        97        38        73        43        76        89        92
        74        59        58        26        79        58        18         4         1        71        25         2        81        74        57        90        73        46        93        29        71        42         6        60        76        73        47        65        68        17        68        57        58        88        84         4        33        63        65        34        42        50        18        75        31        25        39        37         9        11        95        17         8        85        58        98         5        81        62        86        33        93        22        76        19        10        85        97        37        63        45        35        61        60        60        55        96        37        15         7        12        37        25        21        67        41        11         4        99        27        87        92        49        55        33         3        25        36        27        15        16        15         0        41        11        11        81        77        98        47        94         0        75        50        63        42        22        70        18        55        76        41        73        48         2        18        78        36        42        20        51        88        16        13        40        16        47        92        18        74        74        76        90        96        36        94        24        31        34        60
        14        88        27        45        23        48        27        12        38        98        49        55        98        63        90         6        91        42         5        80        96        25        92        13        37        36        73        86        32        20        21        54         8        66         8        11        78        16        90        84        66        60        11        55        34        84        15        73        83        58        15        64        21        30         3        49        53         1        72        92        73        92        48        28        65        99        90         4        37        58        77        73        20        45        52        24        95        45        44        26        35         0        16        51        56        18        47        91         8        62        71        24        24        30        13        12        37        50        86        57        45        35        25        61        86        12        75        33        68        92        11        75         0        37        91        92        40        27        31        91        39        82        63        29        16        93        86         7        97        42        86        43        97        97        35        22        82        17        82        75        48        29         6         3        41        27        46        48        54        71
        45        40        87        32         5        71        30        35         3        99         3        37        92        63        55        40        58         0        96         8        47        26        45        46        65        61        16        59        10        48        94        65        45        49        38         2        79        98        66        83         0        58         3        77        73        73        60        27        80        95        17        27        15        50        12        46        67        85        45         3        92        59        53        20        63        22        60        88        50         0        60        98        75         5        44        68        63        50        17        21        73        53        42        51        29        47        25        74        75        33        32        18        13        26        77        99        97        96        76        98        83        15        47        63        70        35        47        66        74         0        54        50        37         0        18        29        73        97        94        42        66        27        23        35        88         6         8        30        74        30        52        72        12        84        70        95        89        60        47        39        12        41        80        88        42        78         3        97        82        91
        43        12        35        50        17        56        79        54        45        54         7        85        21        41        36        92        33        51        18        87         8        95        70         2        20         2        60        46         4        31        36        69        78        81        67        56        64         1        92        53         0        50        10        54        49        81        76        97        59        96        97         3        65         7        47        65        97        32        53        67         3        68        56        72        69        50        72        61        79        71         5        14         7        83        62        55         3        93         3        66         5        51        40        72         5        47        42        71        27        17        50        41        19        35        14        80        12        88        35        37        98        43         9        51        53        73        89         2         6        56        41        63        91        18         0        42        50        76        38         6        67        32        24        21        63        85        86        42        76        76        24        18        27        74        72        56        73        17        81        51        54        40        51        59        38        67         7        60        20         0
        41        27        29        68        38         4        69        76        10        19        60        28        83        90        84        46        78        19        33        57        56        43        71        59        31        74        17        89        54        41        14         6        67        89        76        44        54        18        54        56        30        89        47        99        82        99        79        19        37        75        36        45         8         8         3        62        72        82        81        93        19        96        59        33        57        59         8        71        29         9        87        54        99        48        87         4        60        77        98        98        42        55         7        67        63        28        12        42        29        63        76        88        49        19        25        41         4        83        28        66        29        65        75        69        12        77        16        51        64        92        10        42        92        29        42         0        23        81        80        60        80        82         5        47        34        83        43         0        53        23        20        22        28        31        69         9         6        75        96        69        45        52        31        17        36        44        75        32        80        73
        83        32        32        92         2         7        10        40        66        61        60        26        16        65        30        49        59        85        98        41         7        74        48        72        78        41        88        40        42        79        30        13        65        42        17        40        62        27        40        25        40        74        31        65        21        77        67        45        80        62        53        10        24        38        43        88        84        62        70        87        90        38        90        52        28        48        11        95         1        19        42        54        68        77        19        14        35         5        35        97        28        27        76        67        11        66        58        45        33        74        82        80        31        27        35        89        58        23         4        91        23        79        38        96        31         6        58         2        23        68        52        22        40        73        50        23         0        72        84        61        30        83        66        60        26        64        69        70         0        13        22        12        92        23        17        49        23        47        58        81        78        28        11        52        22        52        13         1        24         9
        70        61        47        39        77        18         3        66        59        18        79        22        14         0        50        87        53        37        66        59        68        82        86        90        40        86        36        72        11        74        45        64        50        23        70        13        23        58         0        71        62         0        44        82        98        61         5        85        68        44        97        68        86        11        17        40        47        88         6        67        97        89         3         1         1        27        95        47        29         5        43         2        42        83        71        19         5        77        85        69        67        43         4        47        56        40        90        15        76        25        88        10        87        66        15        84        21        58        77        70        77        40        17        45        63         2        91        50        85        58        84        70        27        97        76        81        72         0        50        15        82         1        28        47        86        17        83        36        51        50        36        35        54        88        36         5        21         4        66        37        49        31        20        24        85         1        48        50        75        79
        42        82        23        82        83        77        11        31        27        80        37        27        88        24        43        76        38        73        81        48        87        27        62         0        52        50        28        54        39        82        33        82        87        70        69        24        58        51        81        22        82        12        56        58        26        30        60        52        12        42        73        26        76        58         8        12        80        24        55        22        40        22        66        39        24         0        14        14        78        40        42        54        37        97        95        19        74         6        77        23        59        99        25        65        75        23        32        38        98        27        90        84        41        70        36        46        16        20        81        83        11         7        57         3        53         3        26        89        30        15        36        18        31        94        38        80        84        50         0        77        62        22        56        48        80        76        46        86        51        52        80        86        84        75        22        65        50        73        37        20        13        25        27        87        81        74        57        96        73        73
        19        65        68         7        18         1        71        35        74        60        51        18         1        49        37        49        53        24        43        29        84         3        61        41        88        64        19        29        29         2        82        39        29        74         3        78        24        10         1        30        74        46        61        87        98        12        32        77        19        29        59        54         1        30        81        43        12        46        61         8        71        70         2         5        11        60        29        78        99        90        29        89        43        55        71        92        40        63         3         9        76        12        87        10        20        22        81        42        23        78        26        32        69        79        69         3        51        24        72        48        11        70        95        71        50        87        69        78        51        32        79        55        91        42         6        60        61        15        77         0        53        68        39        22        77         6        26        92        47        86        46        19        62        44        97        77        48        16        53        50         9        29        94         7        66        76        51        56        14        42
